"Weeks","a","b","R2","RMSE","VI","Fieldname","Approach"
7,3.18576577965091,1.67170078487345,0.469497992699417,1.13154608543714,"NDVI","SLS_ABH","1b"
7,2.69716520280825,1.92046897889417,0.482035287137031,1.13412954601271,"GNDVI","SLS_ABH","1b"
7,4.17576071097291,0.626968874366996,0.489182587628341,1.14850997577059,"EVI2","SLS_ABH","1b"
7,7.35479812796982,0.0543295578589079,0.495193300444057,1.28396959418098,"SR","SLS_ABH","1b"
7,5.48903966305646,0.0238374853883611,0.23861556678485,1.12850589647054,"EXG","SLS_ABH","1b"
7,5.75102965785244,0.0373570331529583,0.0999092514190027,1.16900490503212,"TGI","SLS_ABH","1b"
8,0.480065223358658,3.70835324336615,0.223694551572139,1.13034753641476,"NDVI","SLS_ABH","1b"
8,0.427011983434721,3.92476606963852,0.307679788387569,1.14191393550697,"GNDVI","SLS_ABH","1b"
8,1.17042110550547,1.21076375384387,0.29513253624943,1.12910485616724,"EVI2","SLS_ABH","1b"
8,6.37868648412337,0.0447361915799333,0.217364369365485,1.17749549439561,"SR","SLS_ABH","1b"
8,25.2125374154576,-0.0289295355596708,0.0841463949058402,1.46892927464924,"EXG","SLS_ABH","1b"
8,29.6605099416372,-0.0621946055850373,0.145103103907878,1.42121408827192,"TGI","SLS_ABH","1b"
9,1.99474133219972,1.99728010971522,0.0137293999711164,1.25036482548968,"NDVI","SLS_ABH","1b"
9,0.0114822480964677,8.05678696181028,0.222650843769032,1.33598273642143,"GNDVI","SLS_ABH","1b"
9,0.14198784948081,2.25440415160162,0.165870456678187,1.31202982812682,"EVI2","SLS_ABH","1b"
9,8.87717493716449,0.0168826308685496,0.0142522510721055,1.27675971998802,"SR","SLS_ABH","1b"
9,16.3486389847874,-0.0136831711639484,0.01267652641932,1.4115713744815,"EXG","SLS_ABH","1b"
9,15.872559788019,-0.0222399168679114,0.00946768216448535,1.39491902803424,"TGI","SLS_ABH","1b"
10,0.0113045968975432,7.91461364006623,0.224162817016705,1.32067986411458,"NDVI","SLS_ABH","1b"
10,0.00797222531571108,8.51441613161514,0.252238615422874,1.24725105928903,"GNDVI","SLS_ABH","1b"
10,0.0652720059647732,2.66305743926804,0.271590566592131,1.23150335106601,"EVI2","SLS_ABH","1b"
10,4.06991900778815,0.0688778265712891,0.233885876615614,1.31435354271683,"SR","SLS_ABH","1b"
10,17.5626254100236,-0.0173714386914763,0.0422073260161285,1.50258396901058,"EXG","SLS_ABH","1b"
10,17.1860180650961,-0.0290592410913089,0.0379849141242107,1.48851749472341,"TGI","SLS_ABH","1b"
11,1.00851651932227,2.81140185841774,0.0169331651002049,1.30782985438772,"NDVI","SLS_ABH","1b"
11,0.546285280441235,3.55607937324373,0.042696963358595,1.2790077408541,"GNDVI","SLS_ABH","1b"
11,0.819697950298168,1.36249105211771,0.0509172906322759,1.28607862938468,"EVI2","SLS_ABH","1b"
11,8.13697871800967,0.0247909717717657,0.0143896042296713,1.32353394716786,"SR","SLS_ABH","1b"
11,9.16123828968767,0.00758377571676464,0.0170485990329205,1.40108774808323,"EXG","SLS_ABH","1b"
11,9.19191294969186,0.0129822461543876,0.0176267937530354,1.40329595265169,"TGI","SLS_ABH","1b"
12,0.146598028276969,5.0361894293248,0.117784932173441,1.25578550599398,"NDVI","SLS_ABH","1b"
12,0.172579743151422,4.94698861416319,0.196544305473504,1.13987702465747,"GNDVI","SLS_ABH","1b"
12,0.379576784530288,1.77786574716349,0.217261845335102,1.12938822528941,"EVI2","SLS_ABH","1b"
12,6.1046235509799,0.0450539187681508,0.104457177884366,1.28205751368141,"SR","SLS_ABH","1b"
12,17.1601532641127,-0.0148049134572971,0.0769553714670706,1.36417195394986,"EXG","SLS_ABH","1b"
12,17.3102082795697,-0.026408816564415,0.0775940453176801,1.36243102814913,"TGI","SLS_ABH","1b"
13,0.0907083770193359,5.64281713551794,0.154167309752807,1.29189087182901,"NDVI","SLS_ABH","1b"
13,0.0652316527900391,6.10830744479667,0.302807608252687,1.19909456200503,"GNDVI","SLS_ABH","1b"
13,0.194735343324812,2.14199687608351,0.307522463689266,1.18985366149528,"EVI2","SLS_ABH","1b"
13,5.70466341817296,0.053068604512263,0.137224061575131,1.31312383803163,"SR","SLS_ABH","1b"
13,20.6276224846559,-0.0235787592961551,0.151092524829145,1.3713005523279,"EXG","SLS_ABH","1b"
13,20.7605429319263,-0.0417089752743122,0.149426417631852,1.37034753043002,"TGI","SLS_ABH","1b"
14,2.32532267580399,1.92354306214046,0.0358268831677818,1.33902566633099,"NDVI","SLS_ABH","1b"
14,3.0950977219331,1.66902634960332,0.0484622547676558,1.32496858224584,"GNDVI","SLS_ABH","1b"
14,4.21793580058174,0.575512595836632,0.0421636385963814,1.32565575950667,"EVI2","SLS_ABH","1b"
14,8.72483380005283,0.0251823571141979,0.0237985968890457,1.35032683061189,"SR","SLS_ABH","1b"
14,21.72357836081,-0.0177941599217032,0.281659206847046,1.58313554749812,"EXG","SLS_ABH","1b"
14,21.8217167874052,-0.0305185897693566,0.270170271862019,1.59626192230639,"TGI","SLS_ABH","1b"
1,2.61746447769353,5.5744481040587,0.301976276850209,1.60043186788979,"NDVI","SLS_NS","1b"
1,2.27503261793175,4.9251095210138,0.234278593608039,1.66906608305131,"GNDVI","SLS_NS","1b"
1,2.95549146834263,2.88850756812909,0.295485932831948,1.63117974331719,"EVI2","SLS_NS","1b"
1,0.956032528378619,1.44279657034292,0.294402909397998,1.59142425027477,"SR","SLS_NS","1b"
1,11.3968766910235,-0.0173955913652434,0.0622625355728748,1.85285826031191,"EXG","SLS_NS","1b"
1,15.9529843589606,-0.0525884907969507,0.185991728635329,2.13757345191424,"TGI","SLS_NS","1b"
2,10.6407944905833,0.368791763468305,0.00742850849501366,1.32875750767477,"NDVI","SLS_NS","1b"
2,9.62054151966474,0.590501897971373,0.0128330576784883,1.35615957673886,"GNDVI","SLS_NS","1b"
2,10.8666708416542,0.163728925310303,0.00581070874042228,1.33150696457408,"EVI2","SLS_NS","1b"
2,11.8621827238204,-0.00390055370090442,3.02700872206197e-05,1.32235450736552,"SR","SLS_NS","1b"
2,11.574611212813,-0.00744016650097427,0.0136939585317936,1.50991190189104,"EXG","SLS_NS","1b"
2,15.029029810574,-0.0442453214311659,0.110171949741066,1.96400181294334,"TGI","SLS_NS","1b"
3,13.9197199996912,-0.468372771362433,0.049660471724185,1.30702087721214,"NDVI","SLS_NS","1b"
3,15.2523028042888,-0.617064498096995,0.0513067577633019,1.28108647964697,"GNDVI","SLS_NS","1b"
3,13.6212825909743,-0.220627742281804,0.0527193479755651,1.29617905515992,"EVI2","SLS_NS","1b"
3,12.866616855528,-0.0394409264824861,0.0576141294123239,1.28425001513256,"SR","SLS_NS","1b"
3,11.9006924917101,0.0111950654617326,0.00990723620744738,1.17584375999785,"EXG","SLS_NS","1b"
3,11.6818560116984,0.00154613419807903,6.64634990988579e-05,1.30524946202499,"TGI","SLS_NS","1b"
4,10.0970715978744,0.388422547592157,0.0205938239445807,1.31090626201946,"NDVI","SLS_NS","1b"
4,9.20745457311331,0.54879205114976,0.0274548374648061,1.32754132503821,"GNDVI","SLS_NS","1b"
4,10.6073003496598,0.142216299514695,0.013761583410501,1.31650919792464,"EVI2","SLS_NS","1b"
4,12.0625907712015,-0.00981796800776604,0.00309501426062233,1.32197115802999,"SR","SLS_NS","1b"
4,8.95406041561166,0.0428092823781452,0.225542954745285,1.42734199739139,"EXG","SLS_NS","1b"
4,8.20694427072304,0.0429589633750442,0.0369917664927115,1.22075975234909,"TGI","SLS_NS","1b"
5,6.49292358849613,1.13643706636388,0.151449409162127,1.19361767024335,"NDVI","SLS_NS","1b"
5,5.19091912020783,1.46783988437277,0.174819695536132,1.22912445023197,"GNDVI","SLS_NS","1b"
5,7.04825562513629,0.505768601836146,0.151900373078952,1.21173864348792,"EVI2","SLS_NS","1b"
5,9.12779457003113,0.0779174531151073,0.0707180294410568,1.21500766909705,"SR","SLS_NS","1b"
5,6.06945611226881,0.0388388356644142,0.462351309857714,1.42931395515776,"EXG","SLS_NS","1b"
5,4.53448856564825,0.0706768744005692,0.250676013214866,1.30834456350228,"TGI","SLS_NS","1b"
6,4.28135932454873,1.60502363192637,0.580667747245724,1.29697459497868,"NDVI","SLS_NS","1b"
6,3.49020776691813,1.89537757387526,0.570604535892478,1.2964297807545,"GNDVI","SLS_NS","1b"
6,5.0876765708952,0.665362814862697,0.582209170966194,1.33266442358921,"EVI2","SLS_NS","1b"
6,7.22905735711881,0.104274704804584,0.570234874992376,1.64520934383076,"SR","SLS_NS","1b"
6,6.25578450864474,0.0233422733269211,0.478830148142716,1.09320804669,"EXG","SLS_NS","1b"
6,4.86167852093616,0.0504326825508903,0.374024351743589,1.1112614434776,"TGI","SLS_NS","1b"
7,2.60551574692497,1.96759809083014,0.50954661493898,1.08218568698785,"NDVI","SLS_NS","1b"
7,1.93340581332357,2.38788018102115,0.50436598572832,1.11905062624214,"GNDVI","SLS_NS","1b"
7,3.52357825154929,0.746806667515074,0.519114504543431,1.11338167414735,"EVI2","SLS_NS","1b"
7,7.16382628693469,0.0612625389991689,0.55042645793602,1.28168289714098,"SR","SLS_NS","1b"
7,3.88359585779749,0.033084730448421,0.380232401735307,1.24693110589429,"EXG","SLS_NS","1b"
7,2.35186574992152,0.080988851842508,0.353987734165936,1.35155736633235,"TGI","SLS_NS","1b"
8,0.375338823441455,4.06055142798418,0.321489857179565,1.07352814039427,"NDVI","SLS_NS","1b"
8,0.218548071159029,4.75810476507831,0.450387410489444,1.16530783008938,"GNDVI","SLS_NS","1b"
8,0.83143898558207,1.41234506058566,0.427253035717374,1.10850856481998,"EVI2","SLS_NS","1b"
8,5.98216440334081,0.0541502699149981,0.34155921927897,1.13990145962597,"SR","SLS_NS","1b"
8,16.8141707193783,-0.0110273683726279,0.013220027011966,1.29731928154194,"EXG","SLS_NS","1b"
8,31.6023419237973,-0.0543839706251653,0.108264649962272,1.25209527155218,"TGI","SLS_NS","1b"
9,0.243140944481619,4.44786945673371,0.152404583077004,1.34117327205198,"NDVI","SLS_NS","1b"
9,0.0446746495209562,6.4882392046621,0.341292957240843,1.54539926068944,"GNDVI","SLS_NS","1b"
9,0.276985852752381,1.92223585040618,0.313401487709696,1.45634983876638,"EVI2","SLS_NS","1b"
9,6.3761894070629,0.0412966022530981,0.142390131273392,1.36393848127767,"SR","SLS_NS","1b"
9,14.0963388744265,-0.00619524747844154,0.00284334641590446,1.3319295104882,"EXG","SLS_NS","1b"
9,18.0412457361185,-0.0260752302220731,0.0150375326403131,1.35348213082898,"TGI","SLS_NS","1b"
10,0.0417589500280748,6.42964520174551,0.111921139705602,1.47299124322605,"NDVI","SLS_NS","1b"
10,0.00347837887111925,9.43155703316878,0.24342119185536,1.81715821301362,"GNDVI","SLS_NS","1b"
10,0.0123196762022532,3.49590008116605,0.295114301773216,1.88017241026443,"EVI2","SLS_NS","1b"
10,5.53339107975568,0.0490138456049876,0.10924809281575,1.48659396379151,"SR","SLS_NS","1b"
10,14.8550798148303,-0.00782025212131674,0.0130325038210872,1.31438997389856,"EXG","SLS_NS","1b"
10,15.1860549845056,-0.0151890299997046,0.0157218424525469,1.31447828094999,"TGI","SLS_NS","1b"
11,0.0207466938560837,7.35267973057485,0.1852013023261,1.25418186185543,"NDVI","SLS_NS","1b"
11,0.025405190853326,7.20850369450114,0.229348520760094,1.38957769937307,"GNDVI","SLS_NS","1b"
11,0.11289848007942,2.41295523697565,0.242784545669844,1.33744363398529,"EVI2","SLS_NS","1b"
11,4.44349248533554,0.0715821068182186,0.174883063222524,1.28338725572823,"SR","SLS_NS","1b"
11,24.2914654418792,-0.0230796876985715,0.170263813803361,1.16870141137303,"EXG","SLS_NS","1b"
11,23.7019712135838,-0.0388850989271835,0.181756093516881,1.15658122956182,"TGI","SLS_NS","1b"
12,0.00735039278331196,8.53056920659776,0.376062298707064,1.11435828823395,"NDVI","SLS_NS","1b"
12,0.0147104718825334,7.85762037551848,0.484779495139329,1.33215769038043,"GNDVI","SLS_NS","1b"
12,0.0802194101522139,2.59203489883856,0.501842290160451,1.23383353598846,"EVI2","SLS_NS","1b"
12,3.62288919476907,0.0846042177590961,0.388683118847936,1.14030426042894,"SR","SLS_NS","1b"
12,49.8917861761442,-0.0454745653160514,0.413491190918592,1.24899251502063,"EXG","SLS_NS","1b"
12,50.0706490560787,-0.0795652618747493,0.435959867396251,1.22498279129728,"TGI","SLS_NS","1b"
13,0.00910571926120627,8.31422838959693,0.313616468738149,1.33349449988651,"NDVI","SLS_NS","1b"
13,0.0149159031665144,7.87082306340564,0.481600263405209,1.4640007042983,"GNDVI","SLS_NS","1b"
13,0.0741368670915095,2.64959644468076,0.481510660053764,1.40521643758559,"EVI2","SLS_NS","1b"
13,3.7889074521852,0.0835889381980692,0.323874396048037,1.36566484607235,"SR","SLS_NS","1b"
13,41.415725453716,-0.0448918462364416,0.469890366931137,1.43970056555895,"EXG","SLS_NS","1b"
13,41.4743159839752,-0.0790967777891617,0.473544855042548,1.44967028881325,"TGI","SLS_NS","1b"
14,1.39596366674498,2.6405464964774,0.129639036101043,1.17403357710065,"NDVI","SLS_NS","1b"
14,0.748026382795593,3.60683604647235,0.238158811130788,1.3391878657873,"GNDVI","SLS_NS","1b"
14,1.74395601498953,1.14161622036866,0.214829798700146,1.25036992459067,"EVI2","SLS_NS","1b"
14,7.6928721997266,0.044597792219093,0.107494765116501,1.19055921493083,"SR","SLS_NS","1b"
14,30.5399782894291,-0.0275018052060348,0.167454588764318,1.99931556675989,"EXG","SLS_NS","1b"
14,29.3127427122732,-0.0443977961026963,0.177711907444278,1.85323059126458,"TGI","SLS_NS","1b"
1,149.857919031489,-2.90105678631042,0.158431973095183,10.9424162618964,"NDVI","SSF_121","1b"
1,215.563963965227,-3.41517031962692,0.15630097664809,11.2613260878744,"GNDVI","SSF_121","1b"
1,132.273255630373,-1.39045721610402,0.145852989506291,10.9766093537657,"EVI2","SSF_121","1b"
1,116.609149209029,-0.333011412663046,0.0842781088718733,10.9876305977122,"SR","SSF_121","1b"
1,62.6627720953727,0.00490708216389169,0.00375110259598197,11.5128653602405,"EXG","SSF_121","1b"
1,54.4897289684774,0.0276298441882921,0.0339622496337714,12.0272816165495,"TGI","SSF_121","1b"
2,158.397121655724,-2.87513494415045,0.114725569639157,10.9016283590597,"NDVI","SSF_121","1b"
2,250.577219982291,-3.61370466505079,0.143777865088175,11.1006801228966,"GNDVI","SSF_121","1b"
2,140.592317745796,-1.38767340096019,0.114689636997593,10.9081748837605,"EVI2","SSF_121","1b"
2,114.172192211421,-0.306902498095676,0.0593565747127147,11.0312467993227,"SR","SSF_121","1b"
2,63.0171487101107,0.00493298859184391,0.00287438065407559,11.4985667932702,"EXG","SSF_121","1b"
2,54.7441488268386,0.0287009947743866,0.0252156258442636,12.0756378813317,"TGI","SSF_121","1b"
3,136.945187887792,-2.01080829596002,0.25265296232282,10.6467037634847,"NDVI","SSF_121","1b"
3,194.504439291672,-2.53377289884645,0.277677127953561,11.005851402894,"GNDVI","SSF_121","1b"
3,120.351337305511,-0.908181677486113,0.234298139957948,10.6689283220403,"EVI2","SSF_121","1b"
3,79.638576304684,-0.103180142580938,0.100404264518664,10.782437257182,"SR","SSF_121","1b"
3,62.3127768059308,-0.00172563762972844,0.000650129897360459,11.1443204445836,"EXG","SSF_121","1b"
3,53.3681423033262,0.0370280926668263,0.107970672325795,12.3203052384852,"TGI","SSF_121","1b"
4,116.433719262742,-1.59341570703309,0.0879654695386893,10.741335051479,"NDVI","SSF_121","1b"
4,153.369431339033,-1.99306470515085,0.0957326364674786,10.7528518317545,"GNDVI","SSF_121","1b"
4,105.472508453073,-0.724150336451711,0.0824855936497316,10.7169092349816,"EVI2","SSF_121","1b"
4,87.1332564710148,-0.143814474954259,0.0548889750785806,10.7928191645117,"SR","SSF_121","1b"
4,62.9659465811382,-0.00773805949523207,0.00994287054078042,11.1432552325163,"EXG","SSF_121","1b"
4,60.7181761344959,0.006210599644957,0.00152509122416367,11.3010033473503,"TGI","SSF_121","1b"
5,17.6160553188609,2.42933400295207,0.553443309401786,11.6935926967852,"NDVI","SSF_121","1b"
5,13.0303315388149,2.86240339309883,0.535211333525473,11.6247785290363,"GNDVI","SSF_121","1b"
5,21.4759352700946,1.06815272843416,0.533917575514599,11.9463705874219,"EVI2","SSF_121","1b"
5,33.2039854250898,0.190554785591127,0.352348032434192,34.515717847797,"SR","SSF_121","1b"
5,32.2785345604259,0.0450505122245619,0.485757097551872,10.6228350073526,"EXG","SSF_121","1b"
5,22.1042460525519,0.0915191465322681,0.409820505962065,10.6918907256679,"TGI","SSF_121","1b"
6,12.5197175882013,2.2503353215541,0.709113172161813,7.79636809572155,"NDVI","SSF_121","1b"
6,9.8454432598285,2.62038433832103,0.705468356705974,7.85547483382818,"GNDVI","SSF_121","1b"
6,16.788837222359,0.898713319719791,0.727183550520183,7.96175988990867,"EVI2","SSF_121","1b"
6,32.0769440111667,0.0979604785517894,0.74945003240183,9.95799777122366,"SR","SSF_121","1b"
6,26.6532519852648,0.0303848037650789,0.352092257856706,11.0792616097804,"EXG","SSF_121","1b"
6,28.058982815249,0.0473129813754367,0.178846020431042,11.5025883488709,"TGI","SSF_121","1b"
7,5.4210544507881,3.06155095902213,0.636606373708541,7.57111042740527,"NDVI","SSF_121","1b"
7,4.155699984487,3.47265256651937,0.653321703421353,7.52303428759936,"GNDVI","SSF_121","1b"
7,9.33051466386627,1.11933751627237,0.678237300746477,7.57904549128383,"EVI2","SSF_121","1b"
7,28.5803072905843,0.0790811907477697,0.739714888167041,9.5598309081017,"SR","SSF_121","1b"
7,43.8032978904894,0.0102511354183892,0.0286752026295984,11.3346590957371,"EXG","SSF_121","1b"
7,64.5553825379533,-0.00169043549492071,0.000218620041783405,11.2541991626121,"TGI","SSF_121","1b"
8,0.585603695668462,5.42513310327566,0.466754476569856,7.88198642155764,"NDVI","SSF_121","1b"
8,0.427756687047548,5.96319775636574,0.569831199244543,7.7536307544851,"GNDVI","SSF_121","1b"
8,1.88443934467795,1.85398030160718,0.574000954990638,7.57744621379618,"EVI2","SSF_121","1b"
8,19.1005219834441,0.0849688249669366,0.659302348150048,10.4152403929768,"SR","SSF_121","1b"
8,513.95355739582,-0.0552360806440746,0.534793997882982,20.2757884475705,"EXG","SSF_121","1b"
8,520.674462685986,-0.10044854888205,0.616030379226715,20.8503747153254,"TGI","SSF_121","1b"
9,0.0611164149309374,7.89840937685593,0.565227410355734,8.02371549173437,"NDVI","SSF_121","1b"
9,0.0870214530559281,7.71278669004584,0.537195395824805,8.39842161161945,"GNDVI","SSF_121","1b"
9,0.589774939178465,2.39571789326356,0.578944051629937,7.90932721268945,"EVI2","SSF_121","1b"
9,19.4400633443649,0.0734157030676777,0.641753687860907,9.93607855201392,"SR","SSF_121","1b"
9,195.713900303355,-0.0276572401589823,0.604191266042022,13.5864417793048,"EXG","SSF_121","1b"
9,194.686652250109,-0.050062067216114,0.622456894841029,13.6622724721989,"TGI","SSF_121","1b"
10,0.323616340736986,5.99396586332391,0.316193333855338,8.71616167898443,"NDVI","SSF_121","1b"
10,0.327791822339968,6.14934306892938,0.400480443862909,8.40300899718099,"GNDVI","SSF_121","1b"
10,1.50281333460867,1.91259999689359,0.401649754800368,8.19095193750067,"EVI2","SSF_121","1b"
10,21.792866708155,0.0662635166901203,0.400069904653772,10.6984749618825,"SR","SSF_121","1b"
10,158.054445527085,-0.0251949001683115,0.327943780766485,12.4511659746421,"EXG","SSF_121","1b"
10,165.284776987113,-0.0470808216910848,0.340977678403625,12.9707844999279,"TGI","SSF_121","1b"
11,0.0245811357545405,8.92213459534753,0.483622924421591,9.35509346628991,"NDVI","SSF_121","1b"
11,0.0318888619100126,8.82045160139937,0.558858870628577,9.02947135883917,"GNDVI","SSF_121","1b"
11,0.323839997402425,2.68199789578625,0.563745034181177,8.47510770631874,"EVI2","SSF_121","1b"
11,16.4404199815794,0.0839593480179739,0.57735504967185,14.6107757219276,"SR","SSF_121","1b"
11,214.231925074479,-0.0336195217539396,0.531273189207668,15.3242602994362,"EXG","SSF_121","1b"
11,217.719362887629,-0.0612798594262209,0.544630616641521,15.7533909541303,"TGI","SSF_121","1b"
12,0.018005327134578,9.28446979482134,0.513752438149353,8.67317997945362,"NDVI","SSF_121","1b"
12,0.0304292660619916,8.91642259730113,0.568530804124063,8.3831427360946,"GNDVI","SSF_121","1b"
12,0.286952671689141,2.75829286085836,0.579417157723075,8.12315181207711,"EVI2","SSF_121","1b"
12,15.641168964374,0.0877170125486677,0.600750576081125,10.2435979219539,"SR","SSF_121","1b"
12,220.807412402739,-0.032832464771345,0.524529446459403,10.5516467747684,"EXG","SSF_121","1b"
12,222.648201141668,-0.0589400634854764,0.544267559263839,10.6701916612848,"TGI","SSF_121","1b"
13,0.00351422155085414,11.1924652790656,0.548198215344927,8.7632729536989,"NDVI","SSF_121","1b"
13,0.0121450125872481,10.0404176220875,0.590953001708559,9.94841989852904,"GNDVI","SSF_121","1b"
